,breed,type.x,contact_state
53025,Jack Russell Terrier,Dog,TN
53026,Saint Bernard,Dog,TN
53027,Retriever,Dog,KY
53028,Retriever,Dog,KY
53029,Jack Russell Terrier,Dog,TN
53030,Boxer,Dog,TN
53031,Beagle,Dog,TN
53032,Saint Bernard,Dog,TN
53033,Pit Bull Terrier,Dog,AL
53034,Shepherd,Dog,TN
53035,Retriever,Dog,KY
53036,Pit Bull Terrier,Dog,KY
53037,Boxer,Dog,TN
53038,Terrier,Dog,TN
53039,Miniature Schnauzer,Dog,TN
53040,Australian Cattle Dog / Blue Heeler,Dog,TN
53041,Chihuahua,Dog,TN
53042,German Shepherd Dog,Dog,TN
53043,Beagle,Dog,TN
53044,Mastiff,Dog,TN
53045,Australian Shepherd,Dog,TN
53046,Black Labrador Retriever,Dog,AL
53047,Border Collie,Dog,TN
53048,Pit Bull Terrier,Dog,TN
53049,Terrier,Dog,TN
53050,Mixed Breed,Dog,KY
53051,German Shepherd Dog,Dog,TN
53052,Boxer,Dog,TN
53053,American Bulldog,Dog,TN
53054,Great Pyrenees,Dog,KY
53055,Great Pyrenees,Dog,KY
53056,Beagle,Dog,KY
53057,Jack Russell Terrier,Dog,TN
53058,Boxer,Dog,AL
53059,Retriever,Dog,KY
53060,Jack Russell Terrier,Dog,TN
53061,Beagle,Dog,AL
53062,Treeing Walker Coonhound,Dog,TN
53063,Jack Russell Terrier,Dog,TN
53064,German Shepherd Dog,Dog,TN
53065,English Bulldog,Dog,TN
53066,Dachshund,Dog,TN
53067,Pit Bull Terrier,Dog,TN
53068,Vizsla,Dog,TN
53069,Finnish Spitz,Dog,TN
53070,American Staffordshire Terrier,Dog,TN
53071,Jack Russell Terrier,Dog,TN
53072,Terrier,Dog,TN
53073,Terrier,Dog,TN
53074,Terrier,Dog,TN
53075,Great Pyrenees,Dog,TN
53076,Pit Bull Terrier,Dog,TN
53077,Cattle Dog,Dog,TN
53078,Hound,Dog,TN
53079,Jack Russell Terrier,Dog,TN
53080,German Shepherd Dog,Dog,TN
53081,Great Pyrenees,Dog,TN
53082,Chihuahua,Dog,TN
53083,Chihuahua,Dog,TN
53084,Chihuahua,Dog,TN
53085,Great Pyrenees,Dog,TN
53086,Redbone Coonhound,Dog,TN
53087,Redbone Coonhound,Dog,TN
53088,Redbone Coonhound,Dog,TN
53089,Border Collie,Dog,TN
53090,Cattle Dog,Dog,AL
53091,Border Collie,Dog,AL
53092,Beagle,Dog,AL
53093,Feist,Dog,AL
53094,Boxer,Dog,TN
53095,Pit Bull Terrier,Dog,TN
53096,Feist,Dog,TN
53097,Chihuahua,Dog,GA
53098,American Foxhound,Dog,TN
53099,Jack Russell Terrier,Dog,TN
53100,Belgian Shepherd / Malinois,Dog,TN
53101,Chihuahua,Dog,TN
53102,Chihuahua,Dog,TN
53103,Terrier,Dog,TN
53104,Rat Terrier,Dog,TN
53105,Shepherd,Dog,TN
53106,Jack Russell Terrier,Dog,TN
53107,Jack Russell Terrier,Dog,TN
53108,Labrador Retriever,Dog,TN
53109,Pit Bull Terrier,Dog,TN
53110,Mixed Breed,Dog,TN
53111,Great Dane,Dog,TN
53112,Labrador Retriever,Dog,TN
53113,Corgi,Dog,TN
53114,Catahoula Leopard Dog,Dog,AL
53115,Pit Bull Terrier,Dog,AL
53116,Pit Bull Terrier,Dog,AL
53117,Australian Cattle Dog / Blue Heeler,Dog,AL
53118,Labrador Retriever,Dog,TN
53119,Pomeranian,Dog,TN
53120,Terrier,Dog,TN
53121,Pit Bull Terrier,Dog,TN
53122,Pit Bull Terrier,Dog,TN
53123,Pit Bull Terrier,Dog,TN
53124,American Bulldog,Dog,TN
53125,Australian Cattle Dog / Blue Heeler,Dog,TN
53126,Hound,Dog,TN
53127,American Staffordshire Terrier,Dog,TN
53128,American Bulldog,Dog,TN
53129,Terrier,Dog,TN
53130,Pit Bull Terrier,Dog,KY
53131,German Shepherd Dog,Dog,TN
53132,Chow Chow,Dog,TN
53133,Black and Tan Coonhound,Dog,AL
53134,Boxer,Dog,AL
53135,Pit Bull Terrier,Dog,TN
53136,Mountain Cur,Dog,TN
53137,Labrador Retriever,Dog,TN
53138,Pit Bull Terrier,Dog,TN
53139,Coonhound,Dog,TN
53140,Labrador Retriever,Dog,TN
53141,American Staffordshire Terrier,Dog,TN
53142,Anatolian Shepherd,Dog,TN
53143,Boxer,Dog,TN
53144,Dachshund,Dog,TN
53145,German Shepherd Dog,Dog,TN
53146,Jack Russell Terrier,Dog,TN
53147,Pit Bull Terrier,Dog,TN
53148,American Staffordshire Terrier,Dog,TN
53149,Chihuahua,Dog,TN
53150,Chihuahua,Dog,TN
53151,Carolina Dog,Dog,TN
53152,German Shepherd Dog,Dog,TN
53153,Beagle,Dog,TN
53154,Hound,Dog,TN
53155,Labrador Retriever,Dog,TN
53156,German Shepherd Dog,Dog,TN
53157,Pit Bull Terrier,Dog,TN
53158,Rat Terrier,Dog,TN
53159,Australian Cattle Dog / Blue Heeler,Dog,TN
53160,Shepherd,Dog,TN
53161,American Bulldog,Dog,TN
53162,Pit Bull Terrier,Dog,TN
53163,Poodle,Dog,TN
53164,Mixed Breed,Dog,TN
53165,Husky,Dog,TN
53166,Mixed Breed,Dog,TN
53167,American Bulldog,Dog,TN
53168,American Staffordshire Terrier,Dog,38506
53169,Jack Russell Terrier,Dog,TN
53170,Pit Bull Terrier,Dog,AL
53171,Shepherd,Dog,TN
53172,Treeing Walker Coonhound,Dog,KY
53173,Beagle,Dog,KY
53174,Chocolate Labrador Retriever,Dog,AL
53175,Pit Bull Terrier,Dog,TN
53176,Boxer,Dog,TN
53177,Black Labrador Retriever,Dog,TN
53178,Pit Bull Terrier,Dog,TN
53179,Yorkshire Terrier,Dog,TN
53180,Mixed Breed,Dog,KY
53181,Mixed Breed,Dog,KY
53182,Mixed Breed,Dog,KY
53183,Terrier,Dog,TN
53184,Schnauzer,Dog,TN
53185,Jack Russell Terrier,Dog,TN
53186,American Staffordshire Terrier,Dog,AL
53187,American Bulldog,Dog,TN
53188,Australian Shepherd,Dog,GA
53189,Shar-Pei,Dog,TN
53190,Great Pyrenees,Dog,TN
53191,Bull Terrier,Dog,TN
53192,Yorkshire Terrier,Dog,TN
53193,Chocolate Labrador Retriever,Dog,TN
53194,Retriever,Dog,TN
53195,Beagle,Dog,TN
53196,Pomeranian,Dog,TN
53197,Terrier,Dog,TN
53198,Pit Bull Terrier,Dog,TN
53199,American Staffordshire Terrier,Dog,AL
53200,Terrier,Dog,TN
53201,Basset Hound,Dog,TN
53202,Brittany Spaniel,Dog,GA
53203,Dachshund,Dog,TN
53204,Chihuahua,Dog,TN
53205,Terrier,Dog,TN
53206,Boston Terrier,Dog,TN
53207,Australian Cattle Dog / Blue Heeler,Dog,TN
53208,Labrador Retriever,Dog,GA
53209,Australian Cattle Dog / Blue Heeler,Dog,TN
53210,Brittany Spaniel,Dog,AL
53211,Catahoula Leopard Dog,Dog,TN
53212,Pit Bull Terrier,Dog,TN
53213,Pit Bull Terrier,Dog,TN
53214,Labrador Retriever,Dog,TN
53215,American Staffordshire Terrier,Dog,TN
53216,Labrador Retriever,Dog,TN
53217,American Staffordshire Terrier,Dog,TN
53218,Boxer,Dog,AL
53219,Labrador Retriever,Dog,TN
53220,American Staffordshire Terrier,Dog,TN
53221,Black Mouth Cur,Dog,TN
53222,Great Dane,Dog,TN
53223,German Shepherd Dog,Dog,TN
53224,Spaniel,Dog,TN
53225,Shih Tzu,Dog,TN
53226,English Bulldog,Dog,TN
53227,Mixed Breed,Dog,AL
53228,Labrador Retriever,Dog,AL
53229,Australian Cattle Dog / Blue Heeler,Dog,TN
53230,Basset Hound,Dog,TN
53231,Boxer,Dog,TN
53232,Schnauzer,Dog,TN
53233,Pit Bull Terrier,Dog,TN
53234,Chihuahua,Dog,TN
53235,German Shepherd Dog,Dog,TN
53236,Belgian Shepherd / Malinois,Dog,TN
53237,Shih Tzu,Dog,TN
53238,Catahoula Leopard Dog,Dog,TN
53239,Rough Collie,Dog,TN
53240,Black Labrador Retriever,Dog,TN
53241,Pit Bull Terrier,Dog,TN
53242,Hound,Dog,TN
53243,Dachshund,Dog,TN
53244,Siberian Husky,Dog,AL
53245,Chihuahua,Dog,TN
53246,Hound,Dog,TN
53247,Pekingese,Dog,TN
53248,Miniature Pinscher,Dog,TN
53249,Great Pyrenees,Dog,KY
53250,Chihuahua,Dog,TN
53251,Labrador Retriever,Dog,TN
53252,Labrador Retriever,Dog,TN
53253,Border Collie,Dog,TN
53254,Hound,Dog,TN
53255,Chihuahua,Dog,TN
53256,Jack Russell Terrier,Dog,TN
53257,Chihuahua,Dog,TN
53258,Schipperke,Dog,TN
53259,Beagle,Dog,TN
53260,Jack Russell Terrier,Dog,TN
53261,Chihuahua,Dog,TN
53262,Pit Bull Terrier,Dog,TN
53263,Feist,Dog,TN
53264,Jack Russell Terrier,Dog,TN
53265,Shetland Sheepdog / Sheltie,Dog,TN
53266,Pit Bull Terrier,Dog,TN
53267,Labrador Retriever,Dog,TN
53268,Miniature Pinscher,Dog,TN
53269,Dachshund,Dog,TN
53270,Pit Bull Terrier,Dog,AL
53271,Labrador Retriever,Dog,TN
53272,Pit Bull Terrier,Dog,AL
53273,Pit Bull Terrier,Dog,AL
53274,Great Dane,Dog,TN
53275,Great Pyrenees,Dog,TN
53276,American Staffordshire Terrier,Dog,TN
53277,Alaskan Malamute,Dog,TN
53278,German Shepherd Dog,Dog,TN
53279,Terrier,Dog,TN
53280,Terrier,Dog,TN
53281,Irish Wolfhound,Dog,TN
53282,Treeing Walker Coonhound,Dog,TN
53283,Coonhound,Dog,TN
53284,Shepherd,Dog,TN
53285,Bluetick Coonhound,Dog,TN
53286,Chihuahua,Dog,TN
53287,Jack Russell Terrier,Dog,TN
53288,Dachshund,Dog,TN
53289,Labrador Retriever,Dog,KY
53290,Jack Russell Terrier,Dog,TN
53291,Weimaraner,Dog,TN
53292,Mixed Breed,Dog,TN
53293,American Bulldog,Dog,AL
53294,Pit Bull Terrier,Dog,TN
53295,American Staffordshire Terrier,Dog,TN
53296,Great Dane,Dog,TN
53297,American Staffordshire Terrier,Dog,AL
53298,Pointer,Dog,TN
53299,Shepherd,Dog,TN
53300,Boston Terrier,Dog,TN
53301,Labrador Retriever,Dog,GA
53302,Dachshund,Dog,TN
53303,Catahoula Leopard Dog,Dog,TN
53304,Labrador Retriever,Dog,TN
53305,Chihuahua,Dog,TN
53306,Boxer,Dog,TN
53307,Plott Hound,Dog,KY
53308,Black Labrador Retriever,Dog,TN
53309,Beagle,Dog,TN
53310,Black Labrador Retriever,Dog,TN
53311,Australian Shepherd,Dog,TN
53312,Great Dane,Dog,TN
53313,Black Labrador Retriever,Dog,TN
53314,Terrier,Dog,TN
53315,Bullmastiff,Dog,TN
53316,Labrador Retriever,Dog,TN
53317,Pit Bull Terrier,Dog,TN
53318,Corgi,Dog,TN
53319,Labrador Retriever,Dog,TN
53320,Siberian Husky,Dog,AL
53321,Catahoula Leopard Dog,Dog,TN
53322,Staffordshire Bull Terrier,Dog,AL
53323,Jack Russell Terrier,Dog,TN
53324,Australian Shepherd,Dog,TN
53325,Maltese,Dog,TN
53326,Pit Bull Terrier,Dog,TN
53327,Pit Bull Terrier,Dog,TN
53328,Coonhound,Dog,TN
53329,Coonhound,Dog,AL
53330,Border Collie,Dog,TN
53331,Rottweiler,Dog,TN
53332,Great Dane,Dog,TN
53333,English Pointer,Dog,TN
53334,Dutch Shepherd,Dog,TN
53335,Black and Tan Coonhound,Dog,TN
53336,American Bulldog,Dog,TN
53337,Boxer,Dog,TN
53338,Border Collie,Dog,TN
53339,Labrador Retriever,Dog,TN
53340,Beagle,Dog,AL
53341,Basset Hound,Dog,AL
53342,Retriever,Dog,TN
53343,Mixed Breed,Dog,TN
53344,Terrier,Dog,TN
53345,Labrador Retriever,Dog,TN
53346,Boxer,Dog,AL
53347,Chihuahua,Dog,TN
53348,Catahoula Leopard Dog,Dog,TN
53349,American Staffordshire Terrier,Dog,TN
53350,Chow Chow,Dog,TN
53351,American Staffordshire Terrier,Dog,TN
53352,Coonhound,Dog,TN
53353,American Staffordshire Terrier,Dog,TN
53354,Pit Bull Terrier,Dog,TN
53355,Yorkshire Terrier,Dog,TN
53356,Pit Bull Terrier,Dog,TN
53357,Shepherd,Dog,TN
53358,Rat Terrier,Dog,TN
53359,Hound,Dog,AL
53360,Labrador Retriever,Dog,TN
53361,Bluetick Coonhound,Dog,TN
53362,Cattle Dog,Dog,TN
53363,Terrier,Dog,TN
53364,Boxer,Dog,TN
53365,Pit Bull Terrier,Dog,TN
53366,Pit Bull Terrier,Dog,TN
53367,Pit Bull Terrier,Dog,TN
53368,Jack Russell Terrier,Dog,TN
53369,Pug,Dog,TN
53370,Parson Russell Terrier,Dog,TN
53371,Shepherd,Dog,TN
53372,Shepherd,Dog,TN
53373,Pit Bull Terrier,Dog,AL
53374,Australian Cattle Dog / Blue Heeler,Dog,AL
53375,Australian Shepherd,Dog,AL
53376,German Shepherd Dog,Dog,TN
53377,Shepherd,Dog,TN
53378,Labrador Retriever,Dog,TN
53379,Mixed Breed,Dog,TN
53380,American Staffordshire Terrier,Dog,AL
53381,Labrador Retriever,Dog,AL
53382,Black Mouth Cur,Dog,AL
53383,Boxer,Dog,TN
53384,Boxer,Dog,TN
53385,Pit Bull Terrier,Dog,TN
53386,Pit Bull Terrier,Dog,TN
53387,Cattle Dog,Dog,TN
53388,Spitz,Dog,AL
53389,Chihuahua,Dog,TN
53390,Hound,Dog,TN
53391,Bloodhound,Dog,AL
53392,Dutch Shepherd,Dog,TN
53393,Terrier,Dog,TN
53394,American Bulldog,Dog,TN
53395,Fox Terrier,Dog,TN
53396,Chihuahua,Dog,GA
53397,Australian Cattle Dog / Blue Heeler,Dog,TN
53398,Chihuahua,Dog,TN
53399,Pit Bull Terrier,Dog,TN
53400,Pit Bull Terrier,Dog,TN
53401,Pit Bull Terrier,Dog,TN
53402,Pit Bull Terrier,Dog,TN
53403,Pit Bull Terrier,Dog,TN
53404,Pit Bull Terrier,Dog,TN
53405,Pit Bull Terrier,Dog,TN
53406,Beagle,Dog,GA
53407,Border Collie,Dog,TN
53408,Pit Bull Terrier,Dog,TN
53409,Yorkshire Terrier,Dog,TN
53410,Mixed Breed,Dog,TN
53411,Great Pyrenees,Dog,TN
53412,Mixed Breed,Dog,TN
53413,Pit Bull Terrier,Dog,TN
53414,German Shepherd Dog,Dog,TN
53415,Border Collie,Dog,TN
53416,Great Pyrenees,Dog,TN
53417,Brittany Spaniel,Dog,TN
53418,Pit Bull Terrier,Dog,TN
53419,Pit Bull Terrier,Dog,TN
53420,Labrador Retriever,Dog,TN
53421,American Bulldog,Dog,TN
53422,Maltese,Dog,TN
53423,American Staffordshire Terrier,Dog,AL
53424,American Staffordshire Terrier,Dog,TN
53425,Shepherd,Dog,TN
53426,Pit Bull Terrier,Dog,TN
53427,Chihuahua,Dog,TN
53428,Greyhound,Dog,KY
53429,Belgian Shepherd / Malinois,Dog,TN
53430,Treeing Walker Coonhound,Dog,TN
53431,Chesapeake Bay Retriever,Dog,KY
53432,Terrier,Dog,TN
53433,Feist,Dog,TN
53434,Chihuahua,Dog,TN
53435,Chihuahua,Dog,TN
53436,Yellow Labrador Retriever,Dog,TN
53437,Beagle,Dog,TN
53438,Labrador Retriever,Dog,AL
53439,Terrier,Dog,TN
53440,Australian Shepherd,Dog,AL
53441,Jack Russell Terrier,Dog,TN
53442,Pit Bull Terrier,Dog,TN
53443,Labrador Retriever,Dog,TN
53444,German Shepherd Dog,Dog,TN
53445,Shepherd,Dog,TN
53446,Labrador Retriever,Dog,KY
53447,Pit Bull Terrier,Dog,TN
53448,Dachshund,Dog,TN
53449,Husky,Dog,TN
53450,Hound,Dog,TN
53451,American Staffordshire Terrier,Dog,TN
53452,Hound,Dog,TN
53453,Pit Bull Terrier,Dog,TN
53454,Terrier,Dog,TN
53455,American Bulldog,Dog,TN
53456,Pit Bull Terrier,Dog,TN
53457,Pit Bull Terrier,Dog,TN
53458,Jack Russell Terrier,Dog,TN
53459,Beagle,Dog,KY
53460,Shepherd,Dog,TN
53461,Shepherd,Dog,AL
53462,Labrador Retriever,Dog,AL
53463,Terrier,Dog,TN
53464,Terrier,Dog,TN
53465,Chihuahua,Dog,TN
53466,Jack Russell Terrier,Dog,TN
53467,Catahoula Leopard Dog,Dog,TN
53468,American Staffordshire Terrier,Dog,TN
53469,Labrador Retriever,Dog,AL
53470,Black and Tan Coonhound,Dog,TN
53471,Shepherd,Dog,TN
53472,Jack Russell Terrier,Dog,TN
53473,Black Labrador Retriever,Dog,TN
53474,German Shepherd Dog,Dog,KY
53475,Labrador Retriever,Dog,KY
53476,Mountain Cur,Dog,AL
53477,Yorkshire Terrier,Dog,TN
53478,American Bulldog,Dog,TN
53479,Pit Bull Terrier,Dog,TN
53480,Pit Bull Terrier,Dog,TN
53481,Jack Russell Terrier,Dog,TN
53482,Pit Bull Terrier,Dog,AL
53483,American Staffordshire Terrier,Dog,TN
53484,Labrador Retriever,Dog,TN
53485,Chihuahua,Dog,TN
53486,American Bulldog,Dog,TN
53487,American Bulldog,Dog,TN
53488,Boston Terrier,Dog,TN
53489,Weimaraner,Dog,KY
53490,Boxer,Dog,KY
53491,American Bulldog,Dog,TN
53492,Coonhound,Dog,KY
53493,Pit Bull Terrier,Dog,TN
53494,Chihuahua,Dog,TN
53495,Yellow Labrador Retriever,Dog,TN
53496,Husky,Dog,TN
53497,Hound,Dog,TN
53498,Staffordshire Bull Terrier,Dog,AL
53499,Rat Terrier,Dog,TN
53500,American Staffordshire Terrier,Dog,TN
53501,Cattle Dog,Dog,TN
53502,Australian Shepherd,Dog,TN
53503,Labrador Retriever,Dog,TN
53504,Pit Bull Terrier,Dog,TN
53505,Rat Terrier,Dog,TN
53506,Shepherd,Dog,AL
53507,Labrador Retriever,Dog,TN
53508,Pit Bull Terrier,Dog,TN
53509,Pit Bull Terrier,Dog,TN
53510,Labrador Retriever,Dog,TN
53511,Pit Bull Terrier,Dog,AL
53512,Pit Bull Terrier,Dog,AL
53513,Labrador Retriever,Dog,TN
53514,American Bulldog,Dog,TN
53515,Boxer,Dog,AL
53516,Labrador Retriever,Dog,TN
53517,French Bulldog,Dog,TN
53518,Chihuahua,Dog,TN
53519,American Bulldog,Dog,TN
53520,Pit Bull Terrier,Dog,TN
53521,American Bulldog,Dog,TN
53522,German Shepherd Dog,Dog,TN
53523,American Staffordshire Terrier,Dog,TN
53524,Labrador Retriever,Dog,TN
53525,American Staffordshire Terrier,Dog,TN
53526,German Shepherd Dog,Dog,TN
53527,Labrador Retriever,Dog,TN
53528,Jack Russell Terrier,Dog,TN
53529,Boxer,Dog,TN
53530,Pit Bull Terrier,Dog,TN
53531,Hound,Dog,AL
53532,Pit Bull Terrier,Dog,AL
53533,Pit Bull Terrier,Dog,AL
53534,Coonhound,Dog,KY
53535,Jack Russell Terrier,Dog,TN
53536,Pit Bull Terrier,Dog,TN
53537,Jack Russell Terrier,Dog,TN
53538,Jack Russell Terrier,Dog,TN
53539,Yellow Labrador Retriever,Dog,37189
53540,Boxer,Dog,TN
53541,American Staffordshire Terrier,Dog,TN
53542,American Staffordshire Terrier,Dog,TN
53543,Labrador Retriever,Dog,TN
53544,Plott Hound,Dog,KY
53545,Labrador Retriever,Dog,TN
53546,Chihuahua,Dog,TN
53547,Dachshund,Dog,TN
53548,Plott Hound,Dog,TN
53549,Border Collie,Dog,TN
53550,Beagle,Dog,TN
53551,Terrier,Dog,AL
53552,Labrador Retriever,Dog,TN
53553,Treeing Walker Coonhound,Dog,TN
53554,Labrador Retriever,Dog,TN
53555,Shepherd,Dog,TN
53556,Mountain Cur,Dog,TN
53557,Jack Russell Terrier,Dog,TN
53558,Weimaraner,Dog,TN
53559,American Bulldog,Dog,TN
53560,American Staffordshire Terrier,Dog,TN
53561,Rat Terrier,Dog,AL
53562,Labrador Retriever,Dog,TN
53563,American Staffordshire Terrier,Dog,AL
53564,Schnauzer,Dog,TN
53565,West Highland White Terrier / Westie,Dog,TN
53566,Staffordshire Bull Terrier,Dog,AL
53567,Rottweiler,Dog,GA
53568,Australian Shepherd,Dog,TN
53569,Boxer,Dog,TN
53570,Catahoula Leopard Dog,Dog,TN
53571,Labrador Retriever,Dog,AL
53572,Black Labrador Retriever,Dog,AL
53573,West Highland White Terrier / Westie,Dog,TN
53574,Pit Bull Terrier,Dog,TX
53575,Border Collie,Dog,TX
53576,Labrador Retriever,Dog,TX
53577,Pit Bull Terrier,Dog,TX
53578,Mixed Breed,Dog,TX
53579,Mixed Breed,Dog,TX
53580,Mixed Breed,Dog,TX
53581,Retriever,Dog,TX
53582,Cattle Dog,Dog,TX
53583,Mixed Breed,Dog,TX
53584,Cairn Terrier,Dog,TX
53585,Labrador Retriever,Dog,TX
53586,Cairn Terrier,Dog,TX
53587,Chihuahua,Dog,TX
53588,Pit Bull Terrier,Dog,TX
53589,Pit Bull Terrier,Dog,TX
53590,Pit Bull Terrier,Dog,TX
53591,Collie,Dog,TX
53592,Labrador Retriever,Dog,TX
53593,Labrador Retriever,Dog,TX
53594,Pit Bull Terrier,Dog,TX
53595,Pit Bull Terrier,Dog,TX
53596,Pit Bull Terrier,Dog,TX
53597,Australian Cattle Dog / Blue Heeler,Dog,TX
53598,Pit Bull Terrier,Dog,TX
53599,Mixed Breed,Dog,TX
53600,Labrador Retriever,Dog,TX
53601,Labrador Retriever,Dog,TX
53602,Labrador Retriever,Dog,TX
53603,Chihuahua,Dog,TX
53604,Anatolian Shepherd,Dog,TX
53605,Rottweiler,Dog,TX
53606,Dachshund,Dog,TX
53607,Mixed Breed,Dog,TX
53608,Black and Tan Coonhound,Dog,TX
53609,Mixed Breed,Dog,TX
53610,Mixed Breed,Dog,TX
53611,Poodle,Dog,TX
53612,Border Collie,Dog,TX
53613,Labrador Retriever,Dog,TX
53614,Terrier,Dog,TX
53615,Great Dane,Dog,TX
53616,Australian Shepherd,Dog,TX
53617,Newfoundland Dog,Dog,TX
53618,Great Dane,Dog,TX
53619,Great Dane,Dog,TX
53620,Chihuahua,Dog,TX
53621,Schnauzer,Dog,TX
53622,Mixed Breed,Dog,TX
53623,Mixed Breed,Dog,TX
53624,Mixed Breed,Dog,TX
53625,Chihuahua,Dog,TX
53626,Mixed Breed,Dog,TX
53627,Mixed Breed,Dog,TX
53628,Mixed Breed,Dog,TX
53629,Mixed Breed,Dog,TX
53630,Mixed Breed,Dog,TX
53631,Mixed Breed,Dog,TX
53632,Mixed Breed,Dog,TX
53633,Mixed Breed,Dog,TX
53634,Mixed Breed,Dog,TX
53635,Mixed Breed,Dog,TX
53636,Labrador Retriever,Dog,TX
53637,Labrador Retriever,Dog,TX
53638,Labrador Retriever,Dog,TX
53639,Pit Bull Terrier,Dog,TX
53640,Labrador Retriever,Dog,TX
53641,Labrador Retriever,Dog,TX
53642,Chihuahua,Dog,TX
53643,Chihuahua,Dog,TX
53644,Chihuahua,Dog,TX
53645,Chihuahua,Dog,TX
53646,Chihuahua,Dog,TX
53647,Chihuahua,Dog,TX
53648,Chihuahua,Dog,TX
53649,Mixed Breed,Dog,TX
53650,Australian Cattle Dog / Blue Heeler,Dog,TX
53651,Australian Cattle Dog / Blue Heeler,Dog,TX
53652,Rottweiler,Dog,TX
53653,Mixed Breed,Dog,TX
53654,Mixed Breed,Dog,TX
53655,Mixed Breed,Dog,TX
53656,Mixed Breed,Dog,TX
53657,Mixed Breed,Dog,TX
53658,Mixed Breed,Dog,TX
53659,Mixed Breed,Dog,TX
53660,Pit Bull Terrier,Dog,TX
53661,German Shepherd Dog,Dog,TX
53662,Pit Bull Terrier,Dog,TX
53663,Labrador Retriever,Dog,TX
53664,Labrador Retriever,Dog,TX
53665,Labrador Retriever,Dog,TX
53666,Labrador Retriever,Dog,TX
53667,Labrador Retriever,Dog,TX
53668,Mixed Breed,Dog,TX
53669,Mixed Breed,Dog,TX
53670,Dachshund,Dog,TX
53671,Dachshund,Dog,TX
53672,Australian Cattle Dog / Blue Heeler,Dog,TX
53673,Schnauzer,Dog,TX
53674,Chihuahua,Dog,TX
53675,Chihuahua,Dog,TX
53676,Dachshund,Dog,TX
53677,Chihuahua,Dog,TX
53678,Terrier,Dog,TX
53679,Mixed Breed,Dog,TX
53680,Pit Bull Terrier,Dog,TX
53681,Chihuahua,Dog,TX
53682,Mixed Breed,Dog,TX
53683,Mixed Breed,Dog,TX
53684,Mixed Breed,Dog,TX
53685,Corgi,Dog,TX
53686,Terrier,Dog,TX
53687,Chihuahua,Dog,TX
53688,German Shepherd Dog,Dog,TX
53689,German Shepherd Dog,Dog,TX
53690,Terrier,Dog,TX
53691,Mastiff,Dog,TX
53692,Pointer,Dog,TX
53693,Dachshund,Dog,TX
53694,Labrador Retriever,Dog,TX
53695,Labrador Retriever,Dog,TX
53696,Labrador Retriever,Dog,TX
53697,Labrador Retriever,Dog,TX
53698,Labrador Retriever,Dog,TX
53699,Rat Terrier,Dog,TX
53700,Rat Terrier,Dog,TX
53701,Terrier,Dog,TX
53702,Terrier,Dog,TX
53703,Terrier,Dog,TX
53704,Labrador Retriever,Dog,TX
53705,German Shepherd Dog,Dog,TX
53706,Labrador Retriever,Dog,TX
53707,Labrador Retriever,Dog,TX
53708,Chihuahua,Dog,TX
53709,Terrier,Dog,TX
53710,Rat Terrier,Dog,TX
53711,Rat Terrier,Dog,TX
53712,Rat Terrier,Dog,TX
53713,Chihuahua,Dog,TX
53714,Mixed Breed,Dog,TX
53715,Chihuahua,Dog,TX
53716,Chihuahua,Dog,TX
53717,Shepherd,Dog,TX
53718,Labrador Retriever,Dog,TX
53719,Shepherd,Dog,TX
53720,Shepherd,Dog,TX
53721,Mixed Breed,Dog,TX
53722,Mixed Breed,Dog,TX
53723,Catahoula Leopard Dog,Dog,TX
53724,Rottweiler,Dog,TX
53725,Rottweiler,Dog,TX
53726,Pit Bull Terrier,Dog,TX
53727,Mixed Breed,Dog,TX
53728,Border Collie,Dog,TX
53729,Australian Cattle Dog / Blue Heeler,Dog,TX
53730,Catahoula Leopard Dog,Dog,TX
53731,Mixed Breed,Dog,TX
53732,Mixed Breed,Dog,TX
53733,Chihuahua,Dog,TX
53734,Schnauzer,Dog,TX
53735,Mixed Breed,Dog,TX
53736,Pit Bull Terrier,Dog,TX
53737,Labrador Retriever,Dog,TX
53738,Chihuahua,Dog,TX
53739,Mixed Breed,Dog,TX
53740,Terrier,Dog,TX
53741,Border Collie,Dog,TX
53742,Australian Cattle Dog / Blue Heeler,Dog,TX
53743,Terrier,Dog,TX
53744,Terrier,Dog,TX
53745,Terrier,Dog,TX
53746,Labrador Retriever,Dog,TX
53747,Australian Cattle Dog / Blue Heeler,Dog,TX
53748,Mixed Breed,Dog,TX
53749,Labrador Retriever,Dog,TX
53750,Pit Bull Terrier,Dog,TX
53751,Australian Cattle Dog / Blue Heeler,Dog,TX
53752,Labrador Retriever,Dog,TX
53753,American Staffordshire Terrier,Dog,TX
53754,Australian Cattle Dog / Blue Heeler,Dog,TX
53755,Mastiff,Dog,TX
53756,Australian Cattle Dog / Blue Heeler,Dog,TX
53757,Australian Cattle Dog / Blue Heeler,Dog,TX
53758,German Shepherd Dog,Dog,TX
53759,Hound,Dog,TX
53760,Dachshund,Dog,TX
53761,Chihuahua,Dog,TX
53762,Labrador Retriever,Dog,TX
53763,Pit Bull Terrier,Dog,TX
53764,Shar-Pei,Dog,TX
53765,Terrier,Dog,TX
53766,Mixed Breed,Dog,TX
53767,Mixed Breed,Dog,TX
53768,Anatolian Shepherd,Dog,TX
53769,Shepherd,Dog,TX
53770,Mixed Breed,Dog,TX
53771,Labrador Retriever,Dog,TX
53772,Australian Shepherd,Dog,TX
